label:LGMD
65237
-0.216759	-3.862000
-0.216709	-3.862000
-0.216659	-3.862000
-0.216609	-3.862762
-0.216560	-3.862762
-0.216510	-3.868103
-0.216460	-3.868103
-0.216410	-3.871155
-0.216360	-3.874207
-0.216310	-3.879547
-0.216261	-3.879547
-0.216211	-3.881073
-0.216161	-3.878021
-0.216111	-3.878021
-0.216061	-3.876495
-0.216012	-3.871918
-0.215962	-3.865814
-0.215912	-3.855896
-0.215862	-3.855896
-0.215812	-3.852081
-0.215762	-3.847504
-0.215713	-3.844452
-0.215663	-3.840637
-0.215613	-3.835297
-0.215563	-3.836060
-0.215513	-3.829193
-0.215464	-3.827667
-0.215414	-3.816223
-0.215364	-3.816223
-0.215314	-3.828430
-0.215264	-3.828430
-0.215214	-3.823853
-0.215165	-3.816223
-0.215115	-3.809357
-0.215065	-3.816223
-0.215015	-3.823853
-0.214965	-3.812408
-0.214916	-3.812408
-0.214866	-3.812408
-0.214816	-3.817749
-0.214766	-3.811646
-0.214716	-3.807831
-0.214666	-3.802490
-0.214617	-3.794098
-0.214567	-3.793335
-0.214517	-3.792572
-0.214467	-3.791809
-0.214417	-3.789520
-0.214368	-3.782654
-0.214318	-3.779602
-0.214268	-3.776550
-0.214218	-3.779602
-0.214168	-3.776550
-0.214118	-3.775787
-0.214069	-3.773499
-0.214019	-3.776550
-0.213969	-3.776550
-0.213919	-3.772736
-0.213869	-3.768158
-0.213820	-3.765106
-0.213770	-3.762817
-0.213720	-3.764343
-0.213670	-3.765106
-0.213620	-3.759003
-0.213570	-3.759003
-0.213521	-3.762054
-0.213471	-3.765106
-0.213421	-3.765106
-0.213371	-3.762054
-0.213321	-3.759003
-0.213272	-3.759003
-0.213222	-3.759003
-0.213172	-3.762054
-0.213122	-3.764343
-0.213072	-3.761292
-0.213022	-3.760529
-0.212973	-3.758240
-0.212923	-3.760529
-0.212873	-3.760529
-0.212823	-3.757477
-0.212773	-3.752899
-0.212724	-3.752899
-0.212674	-3.752899
-0.212624	-3.757477
-0.212574	-3.754425
-0.212524	-3.750610
-0.212474	-3.747559
-0.212425	-3.746796
-0.212375	-3.745270
-0.212325	-3.742981
-0.212275	-3.741455
-0.212225	-3.741455
-0.212176	-3.737640
-0.212126	-3.738403
-0.212076	-3.747559
-0.212026	-3.742981
-0.211976	-3.732300
-0.211926	-3.732300
-0.211877	-3.732300
-0.211827	-3.732300
-0.211777	-3.724670
-0.211727	-3.726959
-0.211677	-3.726196
-0.211628	-3.729248
-0.211578	-3.731537
-0.211528	-3.736115
-0.211478	-3.717041
-0.211428	-3.716278
-0.211378	-3.708649
-0.211329	-3.697968
-0.211279	-3.692627
-0.211229	-3.688812
-0.211179	-3.687286
-0.211129	-3.697205
-0.211080	-3.697205
-0.211030	-3.697205
-0.210980	-3.691864
-0.210930	-3.678894
-0.210880	-3.677368
-0.210830	-3.676605
-0.210781	-3.682709
-0.210731	-3.682709
-0.210681	-3.678894
-0.210631	-3.680420
-0.210581	-3.685760
-0.210532	-3.690338
-0.210482	-3.694916
-0.210432	-3.703308
-0.210382	-3.708649
-0.210332	-3.711700
-0.210282	-3.709412
-0.210233	-3.710175
-0.210183	-3.710938
-0.210133	-3.712463
-0.210083	-3.720093
-0.210033	-3.726959
-0.209984	-3.728485
-0.209934	-3.730774
-0.209884	-3.734589
-0.209834	-3.735352
-0.209784	-3.739929
-0.209734	-3.739929
-0.209685	-3.739929
-0.209635	-3.739929
-0.209585	-3.739929
-0.209535	-3.748322
-0.209485	-3.748322
-0.209436	-3.749847
-0.209386	-3.754425
-0.209336	-3.759003
-0.209286	-3.760529
-0.209236	-3.774261
-0.209186	-3.772736
-0.209137	-3.773499
-0.209087	-3.776550
-0.209037	-3.776550
-0.208987	-3.776550
-0.208937	-3.781128
-0.208888	-3.785706
-0.208838	-3.787231
-0.208788	-3.787231
-0.208738	-3.790283
-0.208688	-3.787994
-0.208638	-3.779602
-0.208589	-3.775787
-0.208539	-3.782654
-0.208489	-3.791046
-0.208439	-3.793335
-0.208389	-3.800201
-0.208340	-3.800201
-0.208290	-3.804016
-0.208240	-3.807831
-0.208190	-3.816223
-0.208140	-3.815460
-0.208090	-3.816223
-0.208041	-3.816986
-0.207991	-3.820038
-0.207941	-3.821564
-0.207891	-3.821564
-0.207841	-3.821564
-0.207792	-3.826904
-0.207742	-3.834534
-0.207692	-3.842926
-0.207642	-3.842926
-0.207592	-3.842926
-0.207542	-3.842926
-0.207493	-3.842926
-0.207443	-3.842926
-0.207393	-3.842926
-0.207343	-3.832245
