-0.2323,-65.268
-0.23225,-65.274
-0.2322,-65.282
-0.23215,-65.282
-0.2321,-65.283
-0.23205,-65.29
-0.232,-65.296
-0.23195,-65.3
-0.2319,-65.305
-0.23185,-65.305
-0.2318,-65.306
-0.23175,-65.309
-0.2317,-65.314
-0.23165,-65.319
-0.2316,-65.318
-0.23155,-65.323
-0.23151,-65.327
-0.23146,-65.328
-0.23141,-65.324
-0.23136,-65.322
-0.23131,-65.327
-0.23126,-65.335
-0.23121,-65.335
-0.23116,-65.329
-0.23111,-65.334
-0.23106,-65.335
-0.23101,-65.336
-0.23096,-65.332
-0.23091,-65.332
-0.23086,-65.335
-0.23081,-65.335
-0.23076,-65.332
-0.23071,-65.332
-0.23066,-65.332
-0.23061,-65.332
-0.23056,-65.332
-0.23051,-65.331
-0.23046,-65.326
-0.23041,-65.322
-0.23036,-65.317
-0.23031,-65.317
-0.23026,-65.316
-0.23021,-65.316
-0.23016,-65.313
-0.23011,-65.306
-0.23006,-65.305
-0.23001,-65.281
-0.22996,-65.268
-0.22991,-65.268
-0.22986,-65.267
-0.22981,-65.263
-0.22976,-65.261
-0.22971,-65.258
-0.22966,-65.255
-0.22961,-65.251
-0.22956,-65.245
-0.22951,-65.233
-0.22946,-65.213
-0.22941,-65.2
-0.22936,-65.199
-0.22931,-65.191
-0.22926,-65.178
-0.22921,-65.159
-0.22916,-65.146
-0.22911,-65.141
-0.22906,-65.133
-0.22901,-65.128
-0.22896,-65.126
-0.22891,-65.12
-0.22886,-65.114
-0.22881,-65.112
-0.22877,-65.11
-0.22872,-65.102
-0.22867,-65.096
-0.22862,-65.093
-0.22857,-65.09
-0.22852,-65.086
-0.22847,-65.084
-0.22842,-65.086
-0.22837,-65.094
-0.22832,-65.094
-0.22827,-65.094
-0.22822,-65.106
-0.22817,-65.111
-0.22812,-65.113
-0.22807,-65.115
-0.22802,-65.12
-0.22797,-65.123
-0.22792,-65.128
-0.22787,-65.133
-0.22782,-65.136
-0.22777,-65.139
-0.22772,-65.143
-0.22767,-65.149
-0.22762,-65.16
-0.22757,-65.161
-0.22752,-65.168
-0.22747,-65.187
-0.22742,-65.196
-0.22737,-65.204
-0.22732,-65.216
-0.22727,-65.226
-0.22722,-65.23
-0.22717,-65.238
-0.22712,-65.244
-0.22707,-65.246
-0.22702,-65.253
-0.22697,-65.261
-0.22692,-65.265
-0.22687,-65.268
-0.22682,-65.274
-0.22677,-65.284
-0.22672,-65.293
-0.22667,-65.299
-0.22662,-65.305
-0.22657,-65.309
-0.22652,-65.319
-0.22647,-65.324
-0.22642,-65.326
-0.22637,-65.327
